0,0,0,simternet.nsp.DumbNetworkServiceProvider-NSP-1,50000.0 
0,0,0,simternet.nsp.GPNetworkProvider-NSP-2,50000.0 
0,0,0,simternet.nsp.GPNetworkProvider-NSP-3,50000.0 
0,0,0,simternet.nsp.GPNetworkProvider-NSP-4,50000.0 
0,0,0,simternet.nsp.GPNetworkProvider-NSP-5,50000.0 
0,0,0,simternet.nsp.GPNetworkProvider-NSP-6,50000.0 
0,1,0,simternet.nsp.DumbNetworkServiceProvider-NSP-1,50000.0 
0,1,0,simternet.nsp.GPNetworkProvider-NSP-2,50000.0 
0,1,0,simternet.nsp.GPNetworkProvider-NSP-3,50000.0 
0,1,0,simternet.nsp.GPNetworkProvider-NSP-4,50000.0 
0,1,0,simternet.nsp.GPNetworkProvider-NSP-5,50000.0 
0,2,0,simternet.nsp.DumbNetworkServiceProvider-NSP-1,50000.0 
0,1,0,simternet.nsp.GPNetworkProvider-NSP-6,50000.0 
0,2,0,simternet.nsp.GPNetworkProvider-NSP-2,50000.0 
0,2,0,simternet.nsp.GPNetworkProvider-NSP-3,50000.0 
0,2,0,simternet.nsp.GPNetworkProvider-NSP-4,50000.0 
0,2,0,simternet.nsp.GPNetworkProvider-NSP-5,50000.0 
0,2,0,simternet.nsp.GPNetworkProvider-NSP-6,50000.0 
0,3,0,simternet.nsp.DumbNetworkServiceProvider-NSP-1,50000.0 
0,3,0,simternet.nsp.GPNetworkProvider-NSP-2,50000.0 
0,3,0,simternet.nsp.GPNetworkProvider-NSP-3,50000.0 
0,3,0,simternet.nsp.GPNetworkProvider-NSP-4,50000.0 
0,3,0,simternet.nsp.GPNetworkProvider-NSP-5,50000.0 
0,3,0,simternet.nsp.GPNetworkProvider-NSP-6,50000.0 
0,1,1,simternet.nsp.DumbNetworkServiceProvider-NSP-1,50000.0 
0,1,1,simternet.nsp.GPNetworkProvider-NSP-2,50000.0 
0,1,1,simternet.nsp.GPNetworkProvider-NSP-3,50000.0 
0,1,1,simternet.nsp.GPNetworkProvider-NSP-4,50000.0 
0,1,1,simternet.nsp.GPNetworkProvider-NSP-5,50000.0 
0,1,1,simternet.nsp.GPNetworkProvider-NSP-6,50000.0 
0,0,1,simternet.nsp.DumbNetworkServiceProvider-NSP-1,50000.0 
0,0,1,simternet.nsp.GPNetworkProvider-NSP-2,50000.0 
0,0,1,simternet.nsp.GPNetworkProvider-NSP-3,50000.0 
0,0,1,simternet.nsp.GPNetworkProvider-NSP-4,50000.0 
0,0,1,simternet.nsp.GPNetworkProvider-NSP-5,50000.0 
0,0,1,simternet.nsp.GPNetworkProvider-NSP-6,50000.0 
0,3,1,simternet.nsp.DumbNetworkServiceProvider-NSP-1,50000.0 
0,3,1,simternet.nsp.GPNetworkProvider-NSP-2,50000.0 
0,3,1,simternet.nsp.GPNetworkProvider-NSP-3,50000.0 
0,3,1,simternet.nsp.GPNetworkProvider-NSP-4,50000.0 
0,3,1,simternet.nsp.GPNetworkProvider-NSP-5,50000.0 
0,3,1,simternet.nsp.GPNetworkProvider-NSP-6,50000.0 
0,2,1,simternet.nsp.DumbNetworkServiceProvider-NSP-1,50000.0 
0,2,1,simternet.nsp.GPNetworkProvider-NSP-2,50000.0 
0,2,1,simternet.nsp.GPNetworkProvider-NSP-3,50000.0 
0,2,1,simternet.nsp.GPNetworkProvider-NSP-4,50000.0 
0,2,1,simternet.nsp.GPNetworkProvider-NSP-5,50000.0 
0,2,1,simternet.nsp.GPNetworkProvider-NSP-6,50000.0 
0,1,2,simternet.nsp.DumbNetworkServiceProvider-NSP-1,48400.0 
0,1,2,simternet.nsp.GPNetworkProvider-NSP-2,48000.0 
0,1,2,simternet.nsp.GPNetworkProvider-NSP-3,48000.0 
0,1,2,simternet.nsp.GPNetworkProvider-NSP-4,48000.0 
0,1,2,simternet.nsp.GPNetworkProvider-NSP-5,48000.0 
0,1,2,simternet.nsp.GPNetworkProvider-NSP-6,48000.0 
0,3,2,simternet.nsp.DumbNetworkServiceProvider-NSP-1,48400.0 
0,3,2,simternet.nsp.GPNetworkProvider-NSP-2,48000.0 
0,3,2,simternet.nsp.GPNetworkProvider-NSP-3,48000.0 
0,3,2,simternet.nsp.GPNetworkProvider-NSP-4,48000.0 
0,3,2,simternet.nsp.GPNetworkProvider-NSP-5,48000.0 
0,3,2,simternet.nsp.GPNetworkProvider-NSP-6,48000.0 
0,2,2,simternet.nsp.DumbNetworkServiceProvider-NSP-1,48400.0 
0,2,2,simternet.nsp.GPNetworkProvider-NSP-2,48000.0 
0,2,2,simternet.nsp.GPNetworkProvider-NSP-3,48000.0 
0,2,2,simternet.nsp.GPNetworkProvider-NSP-4,48000.0 
0,2,2,simternet.nsp.GPNetworkProvider-NSP-5,48000.0 
0,2,2,simternet.nsp.GPNetworkProvider-NSP-6,48000.0 
0,0,2,simternet.nsp.DumbNetworkServiceProvider-NSP-1,48400.0 
0,0,2,simternet.nsp.GPNetworkProvider-NSP-2,48000.0 
0,0,2,simternet.nsp.GPNetworkProvider-NSP-3,48000.0 
0,0,2,simternet.nsp.GPNetworkProvider-NSP-4,48000.0 
0,0,2,simternet.nsp.GPNetworkProvider-NSP-5,48000.0 
0,0,2,simternet.nsp.GPNetworkProvider-NSP-6,48000.0 
0,1,3,simternet.nsp.DumbNetworkServiceProvider-NSP-1,1543583.514907605 
0,1,3,simternet.nsp.GPNetworkProvider-NSP-2,46020.0 
0,1,3,simternet.nsp.GPNetworkProvider-NSP-3,46020.0 
0,1,3,simternet.nsp.GPNetworkProvider-NSP-4,46020.0 
0,1,3,simternet.nsp.GPNetworkProvider-NSP-5,46020.0 
0,1,3,simternet.nsp.GPNetworkProvider-NSP-6,-2.070650476645579E12 
0,3,3,simternet.nsp.DumbNetworkServiceProvider-NSP-1,1011405.83389604 
0,3,3,simternet.nsp.GPNetworkProvider-NSP-2,46020.0 
0,3,3,simternet.nsp.GPNetworkProvider-NSP-3,-2.054107419346451E30 
0,3,3,simternet.nsp.GPNetworkProvider-NSP-4,46020.0 
0,3,3,simternet.nsp.GPNetworkProvider-NSP-5,46020.0 
0,3,3,simternet.nsp.GPNetworkProvider-NSP-6,46020.0 
0,2,3,simternet.nsp.DumbNetworkServiceProvider-NSP-1,371924.56597156415 
0,2,3,simternet.nsp.GPNetworkProvider-NSP-2,46020.0 
0,2,3,simternet.nsp.GPNetworkProvider-NSP-3,46020.0 
0,2,3,simternet.nsp.GPNetworkProvider-NSP-4,46020.0 
0,2,3,simternet.nsp.GPNetworkProvider-NSP-5,46020.0 
0,2,3,simternet.nsp.GPNetworkProvider-NSP-6,-1.9602483874164749E12 
0,0,3,simternet.nsp.DumbNetworkServiceProvider-NSP-1,46816.0 
0,0,3,simternet.nsp.GPNetworkProvider-NSP-2,46020.0 
0,0,3,simternet.nsp.GPNetworkProvider-NSP-3,46020.0 
0,0,3,simternet.nsp.GPNetworkProvider-NSP-4,46020.0 
0,0,3,simternet.nsp.GPNetworkProvider-NSP-5,-1.4375628294465687E18 
0,0,3,simternet.nsp.GPNetworkProvider-NSP-6,46020.0 
0,3,4,simternet.nsp.DumbNetworkServiceProvider-NSP-1,1974427.5077920798 
0,3,4,simternet.nsp.GPNetworkProvider-NSP-2,44059.8 
0,3,4,simternet.nsp.GPNetworkProvider-NSP-3,-2.054107419346451E30 
0,3,4,simternet.nsp.GPNetworkProvider-NSP-4,44059.8 
0,3,4,simternet.nsp.GPNetworkProvider-NSP-5,44059.8 
0,3,4,simternet.nsp.GPNetworkProvider-NSP-6,44059.8 
0,2,4,simternet.nsp.DumbNetworkServiceProvider-NSP-1,1923441.4690266037 
0,2,4,simternet.nsp.GPNetworkProvider-NSP-2,44059.8 
0,0,4,simternet.nsp.DumbNetworkServiceProvider-NSP-1,45247.84 
0,0,4,simternet.nsp.GPNetworkProvider-NSP-2,-2.04467371247742E30 
0,0,4,simternet.nsp.GPNetworkProvider-NSP-3,44059.8 
0,0,4,simternet.nsp.GPNetworkProvider-NSP-4,44059.8 
0,0,4,simternet.nsp.GPNetworkProvider-NSP-5,-1.4375628294465687E18 
0,0,4,simternet.nsp.GPNetworkProvider-NSP-6,44059.8 
0,2,4,simternet.nsp.GPNetworkProvider-NSP-3,44059.8 
0,2,4,simternet.nsp.GPNetworkProvider-NSP-4,44059.8 
0,2,4,simternet.nsp.GPNetworkProvider-NSP-5,44059.8 
0,2,4,simternet.nsp.GPNetworkProvider-NSP-6,-1.9602483874164749E12 
0,1,4,simternet.nsp.DumbNetworkServiceProvider-NSP-1,3038782.869815212 
0,1,4,simternet.nsp.GPNetworkProvider-NSP-2,44059.8 
0,1,4,simternet.nsp.GPNetworkProvider-NSP-3,44059.8 
0,1,4,simternet.nsp.GPNetworkProvider-NSP-4,44059.8 
0,1,4,simternet.nsp.GPNetworkProvider-NSP-5,44059.8 
0,1,4,simternet.nsp.GPNetworkProvider-NSP-6,-2.070650476645579E12 
0,0,5,simternet.nsp.DumbNetworkServiceProvider-NSP-1,43695.361600000004 
0,0,5,simternet.nsp.GPNetworkProvider-NSP-2,-2.04467371247742E30 
0,0,5,simternet.nsp.GPNetworkProvider-NSP-3,42119.202000000005 
0,0,5,simternet.nsp.GPNetworkProvider-NSP-4,42119.202000000005 
0,0,5,simternet.nsp.GPNetworkProvider-NSP-5,-1.4375628294465687E18 
0,0,5,simternet.nsp.GPNetworkProvider-NSP-6,-9.389080253051037E9 
0,3,5,simternet.nsp.DumbNetworkServiceProvider-NSP-1,2929264.8632881204 
0,3,5,simternet.nsp.GPNetworkProvider-NSP-2,42119.202000000005 
0,3,5,simternet.nsp.GPNetworkProvider-NSP-3,-2.054107419346451E30 
0,3,5,simternet.nsp.GPNetworkProvider-NSP-4,42119.202000000005 
0,3,5,simternet.nsp.GPNetworkProvider-NSP-5,45276.080358141 
0,3,5,simternet.nsp.GPNetworkProvider-NSP-6,42119.202000000005 
0,0,6,simternet.nsp.DumbNetworkServiceProvider-NSP-1,1581578.2486623132 
0,0,6,simternet.nsp.GPNetworkProvider-NSP-2,-2.04467371247742E30 
0,0,6,simternet.nsp.GPNetworkProvider-NSP-3,40198.00998000002 
0,0,6,simternet.nsp.GPNetworkProvider-NSP-4,40198.00998000002 
0,0,6,simternet.nsp.GPNetworkProvider-NSP-5,-1.4375628294465687E18 
0,0,6,simternet.nsp.GPNetworkProvider-NSP-6,-9.389080253051037E9 
0,2,5,simternet.nsp.DumbNetworkServiceProvider-NSP-1,3466774.0536816455 
0,2,5,simternet.nsp.GPNetworkProvider-NSP-2,42119.202000000005 
0,2,5,simternet.nsp.GPNetworkProvider-NSP-3,42119.202000000005 
0,2,5,simternet.nsp.GPNetworkProvider-NSP-4,42119.202000000005 
0,2,5,simternet.nsp.GPNetworkProvider-NSP-5,42119.202000000005 
0,2,5,simternet.nsp.GPNetworkProvider-NSP-6,-1.9602483874164749E12 
0,1,5,simternet.nsp.DumbNetworkServiceProvider-NSP-1,4525797.90632282 
0,1,5,simternet.nsp.GPNetworkProvider-NSP-2,42119.202000000005 
0,1,5,simternet.nsp.GPNetworkProvider-NSP-3,42119.202000000005 
0,1,5,simternet.nsp.GPNetworkProvider-NSP-4,42119.202000000005 
0,1,5,simternet.nsp.GPNetworkProvider-NSP-5,42119.202000000005 
0,1,5,simternet.nsp.GPNetworkProvider-NSP-6,-2.070650476645579E12 
0,0,7,simternet.nsp.DumbNetworkServiceProvider-NSP-1,3119476.505260785 
0,0,7,simternet.nsp.GPNetworkProvider-NSP-2,-2.04467371247742E30 
0,0,7,simternet.nsp.GPNetworkProvider-NSP-3,38296.0298802 
0,0,7,simternet.nsp.GPNetworkProvider-NSP-4,242640.42639002448 
0,0,7,simternet.nsp.GPNetworkProvider-NSP-5,-1.4375628294465687E18 
0,0,7,simternet.nsp.GPNetworkProvider-NSP-6,-9.389080253051037E9 
0,3,6,simternet.nsp.DumbNetworkServiceProvider-NSP-1,1.4038675597165253E7 
0,3,6,simternet.nsp.GPNetworkProvider-NSP-2,40198.00998000002 
0,3,6,simternet.nsp.GPNetworkProvider-NSP-3,-2.054107419346451E30 
0,3,6,simternet.nsp.GPNetworkProvider-NSP-4,40198.00998000002 
0,3,6,simternet.nsp.GPNetworkProvider-NSP-5,46511.766696282066 
0,3,6,simternet.nsp.GPNetworkProvider-NSP-6,40198.00998000002 
0,1,6,simternet.nsp.DumbNetworkServiceProvider-NSP-1,1.6588525527219424E7 
0,1,6,simternet.nsp.GPNetworkProvider-NSP-2,40198.00998000002 
0,1,6,simternet.nsp.GPNetworkProvider-NSP-3,40198.00998000002 
0,2,6,simternet.nsp.DumbNetworkServiceProvider-NSP-1,1.5192990862096516E7 
0,0,8,simternet.nsp.DumbNetworkServiceProvider-NSP-1,4649189.977700058 
0,1,6,simternet.nsp.GPNetworkProvider-NSP-4,40198.00998000002 
0,1,6,simternet.nsp.GPNetworkProvider-NSP-5,42279.065781673926 
0,1,6,simternet.nsp.GPNetworkProvider-NSP-6,-2.070650476645579E12 
0,0,8,simternet.nsp.GPNetworkProvider-NSP-2,-2.04467371247742E30 
0,0,8,simternet.nsp.GPNetworkProvider-NSP-3,36413.069581398 
0,0,8,simternet.nsp.GPNetworkProvider-NSP-4,445101.8626010468 
0,0,8,simternet.nsp.GPNetworkProvider-NSP-5,-1.4375628294465687E18 
0,0,8,simternet.nsp.GPNetworkProvider-NSP-6,-9.389080253051037E9 
0,2,6,simternet.nsp.GPNetworkProvider-NSP-2,40198.00998000002 
0,2,6,simternet.nsp.GPNetworkProvider-NSP-3,40198.00998000002 
0,2,6,simternet.nsp.GPNetworkProvider-NSP-4,40198.00998000002 
0,2,6,simternet.nsp.GPNetworkProvider-NSP-5,40198.00998000002 
0,2,6,simternet.nsp.GPNetworkProvider-NSP-6,-1.9602483874164749E12 
0,0,9,simternet.nsp.DumbNetworkServiceProvider-NSP-1,1.9793563588282824E7 
0,0,9,simternet.nsp.GPNetworkProvider-NSP-2,-2.04467371247742E30 
0,0,9,simternet.nsp.GPNetworkProvider-NSP-3,34548.93888558401 
0,0,9,simternet.nsp.GPNetworkProvider-NSP-4,435437.7319052328 
0,0,9,simternet.nsp.GPNetworkProvider-NSP-5,-1.4375628294465687E18 
0,0,9,simternet.nsp.GPNetworkProvider-NSP-6,-9.389080253051037E9 
0,3,7,simternet.nsp.DumbNetworkServiceProvider-NSP-1,2.514818288057848E7 
0,3,7,simternet.nsp.GPNetworkProvider-NSP-2,38296.0298802 
0,3,7,simternet.nsp.GPNetworkProvider-NSP-3,-2.054107419346451E30 
0,3,7,simternet.nsp.GPNetworkProvider-NSP-4,38296.0298802 
0,3,7,simternet.nsp.GPNetworkProvider-NSP-5,47766.66495462305 
0,3,7,simternet.nsp.GPNetworkProvider-NSP-6,38296.0298802 
0,2,7,simternet.nsp.DumbNetworkServiceProvider-NSP-1,2.691930422004755E7 
0,2,7,simternet.nsp.GPNetworkProvider-NSP-2,38296.0298802 
0,2,7,simternet.nsp.GPNetworkProvider-NSP-3,38296.0298802 
0,2,7,simternet.nsp.GPNetworkProvider-NSP-4,38296.0298802 
0,2,7,simternet.nsp.GPNetworkProvider-NSP-5,38296.0298802 
0,2,7,simternet.nsp.GPNetworkProvider-NSP-6,-1.9602483874164749E12 
0,1,7,simternet.nsp.DumbNetworkServiceProvider-NSP-1,2.865134969765223E7 
